dataset,run_id,repeat,fold,feature_regime,weight_strategy,scale_pos_weight,source_features,transformed_features,feature_selection_runtime_seconds,model_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,cost_FN1_FP1_per100,cost_FN2_FP1_per100,cost_FN5_FP1_per100,cost_FN10_FP1_per100
Taiwan Credit Card Default,R2_F4,2,4,FrozenChi2Top75,Unweighted,1.0,18,24,0.1268815000075847,0.8351502000004984,0.8192570381475929,0.6822558459422283,0.3674074074074074,0.950354609929078,0.47761194029850745,0.6588810086682427,0.4066453360740874,0.7773479475607136,0.5642457037021138,0.5909038190363306,0.43217995558421096,4422,231,854,496,18.074296185240712,32.300516408462435,74.9791770781276,146.1102781942362
Taiwan Credit Card Default,R2_F4,2,4,FrozenChi2Top75,Balanced,3.539727582292849,18,24,0.1268815000075847,0.8343694999930449,0.7549558554056305,0.4662576687116564,0.6192592592592593,0.7943262411347518,0.5319758192809417,0.7067927501970055,0.37728324826425946,0.7769822734834555,0.5613075145106629,0.701351466595243,0.42878716240418363,3696,957,514,836,24.504414459436948,33.06679993336665,58.75395635515576,101.56588372480427
Taiwan Credit Card Default,R2_F4,2,4,FrozenChi2Top75,Cost2,7.079455164585698,18,24,0.1268815000075847,0.8920165000017732,0.5893719806763285,0.33343292500746935,0.8266666666666667,0.5205243928648184,0.47519693421332765,0.6735955297657426,0.291850238249584,0.775259848285853,0.5596343455065125,0.6559726859925266,0.4253341929937674,2422,2231,234,1116,41.06280193236715,44.96085290687989,56.655005830418126,76.14526070298184
Taiwan Credit Card Default,R2_F4,2,4,FrozenChi2Top75,Cost5,17.698637911464246,18,24,0.1268815000075847,0.8235564000206068,0.37248042645343993,0.25786415547986374,0.9533333333333334,0.2039544379969912,0.4059296640908374,0.5786438856651623,0.17540595282941376,0.7734494670901291,0.5619689520395884,0.44094961642323527,0.4229801561716455,949,3704,63,1287,62.75195735465601,63.80143261702482,66.94985840413126,72.19723471597534
Taiwan Credit Card Default,R2_F5,2,5,AllFeatures,Unweighted,1.0,23,29,0.0,0.9222591000143439,0.8179696616102684,0.6666666666666666,0.36649214659685864,0.9474474474474475,0.47297297297297297,0.6569697970221531,0.39847063392590054,0.7743983966871026,0.5452465183012184,0.5892639890598521,0.4255021663398627,4417,245,847,490,18.203033838973163,32.3220536756126,74.67911318553092,145.27421236872812
Taiwan Credit Card Default,R2_F5,2,5,AllFeatures,Balanced,3.5293451594640497,23,29,0.0,0.9638398000388406,0.7659609934989164,0.48053457292271934,0.6185489902767389,0.8082368082368082,0.540876389797253,0.7133928992567735,0.39269102234298164,0.7744321680372541,0.5508010232574176,0.7070601541873025,0.43033684394940935,3768,894,510,827,23.40390065010835,31.90531755292549,57.4095682613769,99.91665277546258
Taiwan Credit Card Default,R2_F5,2,5,AllFeatures,Cost2,7.058690318928099,23,29,0.0,0.9960121999611147,0.6009334889148191,0.33632703623412824,0.81226626776365,0.5403260403260404,0.4756898817345598,0.6762961540448451,0.2943410026813078,0.7728447541461753,0.5470179927090283,0.6624866913011492,0.42579527919842053,2519,2143,251,1086,39.90665110851808,44.09068178029671,56.64277379563261,77.56292715452575
Taiwan Credit Card Default,R2_F5,2,5,AllFeatures,Cost5,17.646725797320247,23,29,0.0,0.9904831000021659,0.3743957326221037,0.25586095392077607,0.9468960359012715,0.21021021021021022,0.4028639618138425,0.5785531230557408,0.17200025329381785,0.7705633029118444,0.5446270759360039,0.4461470774912921,0.43497948209990095,980,3682,71,1266,62.56042673778963,63.743957326221036,67.29454909151525,73.21220203367228
Taiwan Credit Card Default,R2_F5,2,5,FrozenChi2Top75,Unweighted,1.0,18,24,0.12189020001096651,0.8271840999950655,0.8171361893648942,0.6648351648351648,0.36200448765893795,0.9476619476619477,0.4687651331719128,0.6548332176604428,0.3946696906586359,0.7753263467549182,0.5491082110406116,0.5857114288087903,0.42920257579943444,4418,244,853,484,18.286381063510586,32.50541756959493,75.16252708784798,146.2577096182697
Taiwan Credit Card Default,R2_F5,2,5,FrozenChi2Top75,Balanced,3.5293451594640497,18,24,0.12189020001096651,0.8407779000117444,0.7656276046007668,0.4799767846778874,0.6185489902767389,0.8078078078078078,0.5405228758169934,0.7131783990422733,0.3921602251541205,0.774940422846182,0.5498222592447863,0.7068724806195142,0.4320023089656597,3766,896,510,827,23.437239539923322,31.938656442740456,57.44290715119187,99.94999166527755
Taiwan Credit Card Default,R2_F5,2,5,FrozenChi2Top75,Cost2,7.058690318928099,18,24,0.12189020001096651,0.8393913999898359,0.5944324054009001,0.3322106552357624,0.8115183246073299,0.5321750321750321,0.4714316749945688,0.671846678391181,0.28720703263160335,0.7737979725638664,0.5472215336731652,0.6571680078248895,0.42872753082177173,2481,2181,252,1085,40.55675945990998,44.7574595765961,57.35955992665444,78.36306051008502
Taiwan Credit Card Default,R2_F5,2,5,FrozenChi2Top75,Cost5,17.646725797320247,18,24,0.12189020001096651,0.8212256000260822,0.36772795465910985,0.2544,0.9513836948391923,0.20034320034320036,0.40145179106832884,0.5758634475911963,0.169491008101427,0.7719764052972728,0.5477516333851412,0.43658132596163857,0.431295918206913,934,3728,65,1272,63.22720453408901,64.31071845307551,67.561260210035,72.97882980496749
Taiwan Credit Card Default,R3_F1,3,1,AllFeatures,Unweighted,1.0,23,29,0.0,0.9200832000351511,0.8126354392398734,0.6545454545454545,0.3479553903345725,0.946927374301676,0.45436893203883494,0.6474413823181242,0.3795677415904132,0.7667620130902305,0.5441553358452116,0.5740108745865635,0.4129724919843505,4407,247,877,468,18.73645607601267,33.35555925987665,77.21286881146858,150.30838473078848
Taiwan Credit Card Default,R3_F1,3,1,AllFeatures,Balanced,3.536193536193536,23,29,0.0,0.9579062999691814,0.7544590765127521,0.4636363636363636,0.6066914498141264,0.7971637301246239,0.5256038647342995,0.7019275899693751,0.36992352180742566,0.7681348578110847,0.5411630909538454,0.69543685491103,0.41072124071231053,3710,944,529,816,24.554092348724787,33.37222870478413,59.82663777296216,103.91731955325888
Taiwan Credit Card Default,R3_F1,3,1,AllFeatures,Cost2,7.072387072387072,23,29,0.0,0.9750287999631837,0.6021003500583431,0.33789670192906035,0.8074349442379182,0.5427589170605931,0.4764202676025444,0.6750969306492556,0.29285141348831045,0.7661696458097362,0.5398048527001276,0.6619988791013568,0.4051480678570458,2526,2128,259,1086,39.78996499416569,44.1073512252042,57.05950991831972,78.64644107351225
Taiwan Credit Card Default,R3_F1,3,1,AllFeatures,Cost5,17.68096768096768,23,29,0.0,0.9711052000056952,0.3693948991498583,0.25610244097639057,0.9516728624535316,0.2011173184357542,0.40359451363708027,0.5763950904446429,0.17090493838822873,0.7649575134632558,0.5367462196822511,0.4374904503240415,0.4068609486503195,936,3718,65,1280,63.06051008501417,64.14402400400067,67.39456576096016,72.81213535589265
Taiwan Credit Card Default,R3_F1,3,1,FrozenChi2Top75,Unweighted,1.0,18,24,0.12877479998860508,0.9289795000222512,0.8139689948324721,0.662873399715505,0.3464684014869889,0.9490760636012032,0.455078125,0.647772232544096,0.38321765701217786,0.7680195155304708,0.5443174206871528,0.5734325301598023,0.4140297429720287,4417,237,879,466,18.603100516752793,33.25554259043174,77.21286881146858,150.47507917986331
Taiwan Credit Card Default,R3_F1,3,1,FrozenChi2Top75,Balanced,3.536193536193536,18,24,0.12877479998860508,0.8332191999652423,0.7582930488414735,0.4700854700854701,0.6133828996282528,0.8001718951439621,0.532258064516129,0.7067773973861075,0.3791238832403884,0.7688142110635933,0.5433285768275871,0.7005795866598153,0.4173614095401805,3724,930,520,825,24.17069511585264,32.838806467744625,58.84314052342057,102.18369728288047
Taiwan Credit Card Default,R3_F1,3,1,FrozenChi2Top75,Cost2,7.072387072387072,18,24,0.12877479998860508,0.8399248999776319,0.5895982663777296,0.3300882263462124,0.8066914498141264,0.5268586162440911,0.4684801381692573,0.6667750330291088,0.27950569939658254,0.7671085191936264,0.5373631543870788,0.6519297055549856,0.41395769398510773,2452,2202,260,1085,41.04017336222704,45.37422903817303,58.376396066011004,80.04667444574096
Taiwan Credit Card Default,R3_F1,3,1,FrozenChi2Top75,Cost5,17.68096768096768,18,24,0.12877479998860508,0.845714199997019,0.36906151025170864,0.25668129238133225,0.9568773234200744,0.19918349806617963,0.40478062588457303,0.578030410743127,0.17569440850650406,0.7660316184822424,0.5338332728600621,0.436570924935472,0.41464255874548495,927,3727,58,1287,63.093848974829136,64.06067677946325,66.96116019336556,71.7952992165361
Taiwan Credit Card Default,R3_F2,3,2,AllFeatures,Unweighted,1.0,23,29,0.0,0.9276205999776721,0.8197267577474175,0.6578212290502793,0.36009174311926606,0.9478057094162761,0.4654150197628458,0.653948726267771,0.3921583076737538,0.7875711429386725,0.5602870955173527,0.5842063077732894,0.4355960957380689,4449,245,837,471,18.027324225258248,31.972675774741752,73.80873042319227,143.5354881706098
Taiwan Credit Card Default,R3_F2,3,2,AllFeatures,Balanced,3.504129129129129,23,29,0.0,0.9843929000198841,0.7572475841386205,0.4594888526373029,0.6460244648318043,0.7882403067746059,0.5370193835398792,0.717132385803205,0.3888982103097173,0.7885630396797786,0.5611048779232797,0.7135982919983217,0.43911806209762216,3700,994,463,845,24.275241586137955,31.9893368877041,55.13162279240253,93.70209930023326
Taiwan Credit Card Default,R3_F2,3,2,AllFeatures,Cost2,7.008258258258258,23,29,0.0,0.9718045999761671,0.6007997334221926,0.3342474101157831,0.8386850152905199,0.5345121431614828,0.47799564270152506,0.6865985792260013,0.30949953623162013,0.7877944418601924,0.5627679072415367,0.6695426237069279,0.4391783251180178,2509,2185,211,1097,39.92002665778074,43.43552149283572,53.982005998000666,71.55948017327557
Taiwan Credit Card Default,R3_F2,3,2,AllFeatures,Cost5,17.520645645645644,23,29,0.0,0.9660820999997668,0.3615461512829057,0.24980174464710547,0.963302752293578,0.19386450788240306,0.3967254408060453,0.5785836300879905,0.17716062490373238,0.7875288773878814,0.5585949512929981,0.4321460563457208,0.44198234716972284,910,3784,48,1260,63.84538487170943,64.64511829390203,67.04431856047984,71.04298567144285
Taiwan Credit Card Default,R3_F2,3,2,FrozenChi2Top75,Unweighted,1.0,18,24,0.12564430001657456,0.8520590999978594,0.8217260913028991,0.6680790960451978,0.36162079510703365,0.949936088623775,0.46924603174603174,0.6557784418654043,0.39875318830947454,0.7852589159953041,0.5607404640416115,0.58610292924451,0.43614921254148376,4459,235,835,473,17.827390869710097,31.73942019326891,73.47550816394535,143.03565478173942
Taiwan Credit Card Default,R3_F2,3,2,FrozenChi2Top75,Balanced,3.504129129129129,18,24,0.12564430001657456,0.878255799994804,0.757080973008997,0.4596340150699677,0.6529051987767585,0.786109927567107,0.5394819962097284,0.7195075631719328,0.39203258894677095,0.785316247301194,0.5612591189131061,0.7164183543981723,0.44106993246632764,3690,1004,454,854,24.2919026991003,31.856047984005333,54.54848383872043,92.36921026324559
Taiwan Credit Card Default,R3_F2,3,2,FrozenChi2Top75,Cost2,7.008258258258258,18,24,0.12564430001657456,0.8442229999927804,0.5941352882372543,0.33063063063063064,0.841743119266055,0.5251384746484874,0.47477360931435963,0.6834407969572712,0.3047621264416213,0.7862407146086683,0.5598720680067409,0.6648546440367518,0.4396646639799132,2465,2229,207,1101,40.58647117627458,44.035321559480174,54.38187270909697,71.62612462512496
Taiwan Credit Card Default,R3_F2,3,2,FrozenChi2Top75,Cost5,17.520645645645644,18,24,0.12564430001657456,0.8502550999983214,0.3575474841719427,0.24842022116903634,0.9617737003058104,0.1891776736259054,0.3948524795982423,0.5754756869658579,0.17161854560059628,0.7861141622658374,0.5603649109596479,0.42655141680509273,0.4379088927370356,888,3806,50,1258,64.24525158280574,65.07830723092303,67.57747417527492,71.74275241586137
Taiwan Credit Card Default,R3_F3,3,3,AllFeatures,Unweighted,1.0,23,29,0.0,0.9217208999907598,0.8249708284714119,0.6892265193370166,0.3768882175226586,0.9518716577540107,0.4873046875,0.6643799376383347,0.41853626280503947,0.7822669111588607,0.5724381324211698,0.5989567700604503,0.44016349742313843,4450,225,825,499,17.50291715285881,31.25520920153359,72.51208534755793,141.27354559093183
Taiwan Credit Card Default,R3_F3,3,3,AllFeatures,Balanced,3.5182605421686746,23,29,0.0,1.0247800999786705,0.767627937989665,0.4798387096774194,0.629154078549849,0.8068449197860963,0.5444444444444444,0.7179994991679726,0.3987381273834773,0.7821959061020728,0.5746052723661015,0.7124814187336033,0.4383046028078905,3772,903,491,833,23.237206201033505,31.421903650608435,55.97599599933322,96.89948324720787
Taiwan Credit Card Default,R3_F3,3,3,AllFeatures,Cost2,7.036521084337349,23,29,0.0,0.9817887999815866,0.5897649608268045,0.3277794607694638,0.8172205438066465,0.5253475935828877,0.4678918918918919,0.6712840686947672,0.28558673519719097,0.779298350485484,0.5704369129081986,0.65522885018543,0.4355579430343958,2456,2219,242,1082,41.02350391731955,45.05750958493082,57.159526587764624,77.32955492582097
Taiwan Credit Card Default,R3_F3,3,3,AllFeatures,Cost5,17.591302710843372,23,29,0.0,0.9606126000289805,0.37389564927487917,0.25414476344520825,0.9493957703927492,0.2109090909090909,0.40095693779904307,0.58015243065092,0.17475928179893302,0.7789704670662553,0.5717594419737176,0.4474775959156735,0.4337804740132801,986,3689,67,1257,62.61043507251208,63.72728788131355,67.07784630771795,72.66211035172529
Taiwan Credit Card Default,R3_F3,3,3,FrozenChi2Top75,Unweighted,1.0,18,24,0.12325060000875965,0.8370837999973446,0.8258043007167861,0.6918844566712518,0.37990936555891236,0.9520855614973261,0.4904924427108727,0.6659974635281193,0.4219017643769616,0.7800051698789926,0.5708688493041485,0.6014201706180546,0.4392700777097436,4451,224,821,503,17.419569928321387,31.105184197366228,72.16202700450074,140.59009834972497
Taiwan Credit Card Default,R3_F3,3,3,FrozenChi2Top75,Balanced,3.5182605421686746,18,24,0.12325060000875965,0.8494823999935761,0.7654609101516919,0.4758861127251598,0.6185800604229608,0.8070588235294117,0.5379310344827586,0.7128194419761862,0.390270091879527,0.7796793059437452,0.5705072184341266,0.7065624500521572,0.4371707837213435,3773,902,505,819,23.453908984830804,31.871978663110518,57.12618769794966,99.21653608934822
Taiwan Credit Card Default,R3_F3,3,3,FrozenChi2Top75,Cost2,7.036521084337349,18,24,0.12325060000875965,0.8424576999968849,0.5855975995999333,0.326255980861244,0.8240181268882175,0.5180748663101604,0.46743787489288774,0.6710464965991889,0.28563642053254357,0.7777083703572063,0.5694641056188465,0.6533782066496878,0.4298129150039582,2422,2253,233,1091,41.44024004000667,45.32422070345058,56.9761626937823,76.39606601100184
Taiwan Credit Card Default,R3_F3,3,3,FrozenChi2Top75,Cost5,17.591302710843372,18,24,0.12325060000875965,0.8454841999919154,0.36039339889981664,0.25014913501690195,0.9501510574018127,0.19336898395721924,0.39603337006138833,0.5717600206795159,0.16166673448460778,0.775367707643343,0.5704293446440066,0.4286370779291801,0.4284120393557038,904,3771,66,1258,63.96066011001834,65.06084347391231,68.36139356559427,73.86231038506418
Taiwan Credit Card Default,R3_F4,3,4,AllFeatures,Unweighted,1.0,23,29,0.0,0.9389919000095688,0.8206666666666667,0.6815718157181572,0.3742559523809524,0.9495274914089347,0.48318924111431316,0.6618917218949435,0.41101451127314204,0.7884808132875143,0.5671252125930782,0.5961260903610472,0.4532707412862052,4421,235,841,503,17.933333333333334,31.95,74.0,144.08333333333334
Taiwan Credit Card Default,R3_F4,3,4,AllFeatures,Balanced,3.5351473922902494,23,29,0.0,0.9640818999614567,0.7636666666666667,0.4793756967670011,0.6398809523809523,0.7993986254295533,0.5481198215423837,0.7196397889052528,0.4000380300374948,0.787691940634716,0.5668133881697472,0.7152062316366425,0.44486377025036816,3722,934,484,860,23.633333333333333,31.7,55.9,96.23333333333333
Taiwan Credit Card Default,R3_F4,3,4,AllFeatures,Cost2,7.070294784580499,23,29,0.0,0.970073800010141,0.5996666666666667,0.33901399878271454,0.8288690476190477,0.5335051546391752,0.4812095032397408,0.6811871011291115,0.30354612368761985,0.7866238903207331,0.5647383080834427,0.6649856460297665,0.446060382916053,2484,2172,230,1114,40.03333333333333,43.86666666666667,55.36666666666667,74.53333333333333
Taiwan Credit Card Default,R3_F4,3,4,AllFeatures,Cost5,17.675736961451246,23,29,0.0,0.9510590999852866,0.377,0.25808407437348424,0.9501488095238095,0.2115549828178694,0.4059122695486332,0.5808518961708394,0.1772979075209342,0.7847231011444527,0.5661445192012389,0.44833995480352695,0.44114353215513014,985,3671,67,1277,62.3,63.416666666666664,66.76666666666667,72.35
Taiwan Credit Card Default,R3_F4,3,4,FrozenChi2Top75,Unweighted,1.0,18,24,0.1327259999816306,0.8497925000265241,0.8211666666666667,0.6828609986504723,0.37648809523809523,0.9495274914089347,0.4853717026378897,0.663007793323515,0.4131272049461291,0.7878053216024382,0.5708024156580799,0.597901159571343,0.45501196612665684,4421,235,838,506,17.883333333333333,31.85,73.75,143.58333333333334
Taiwan Credit Card Default,R3_F4,3,4,FrozenChi2Top75,Balanced,3.5351473922902494,18,24,0.1327259999816306,0.8385364999994636,0.766,0.48325892857142855,0.6443452380952381,0.8011168384879725,0.5522959183673469,0.7227310382916053,0.4057980812409431,0.7879652055463509,0.5730110310323187,0.7184676889308503,0.4514834928816887,3730,926,478,866,23.4,31.366666666666667,55.266666666666666,95.1
Taiwan Credit Card Default,R3_F4,3,4,FrozenChi2Top75,Cost2,7.070294784580499,18,24,0.1327259999816306,0.9177504000253975,0.5951666666666666,0.33674390610893773,0.8325892857142857,0.5266323024054983,0.479537175916006,0.679610794059892,0.30128616713792206,0.7867607624826133,0.5688727512052986,0.6621694741483207,0.4494661266568484,2452,2204,225,1119,40.483333333333334,44.233333333333334,55.483333333333334,74.23333333333333
Taiwan Credit Card Default,R3_F4,3,4,FrozenChi2Top75,Cost5,17.675736961451246,18,24,0.1327259999816306,0.8553938999539241,0.3765,0.25802543912780135,0.9508928571428571,0.2106958762886598,0.4059075750357313,0.5807943667157585,0.1775046327029741,0.7856464488985027,0.5675574168664969,0.4476038469364865,0.4401847079037801,981,3675,66,1278,62.35,63.45,66.75,72.25
Taiwan Credit Card Default,R3_F5,3,5,AllFeatures,Unweighted,1.0,23,29,0.0,0.9266775000141934,0.8196666666666667,0.6547144754316069,0.3749049429657795,0.9445037353255069,0.47678916827852996,0.6597043391456432,0.3988516247421987,0.7875936063238796,0.552056450813601,0.5950622816337588,0.4421310630561902,4425,260,822,493,18.033333333333335,31.733333333333334,72.83333333333333,141.33333333333334
Taiwan Credit Card Default,R3_F5,3,5,AllFeatures,Balanced,3.5104303702311594,23,29,0.0,0.973521800013259,0.7686666666666667,0.4787914003486345,0.626615969581749,0.8085378868729989,0.5428194993412385,0.717576928227374,0.3980145350650351,0.7861838810863893,0.5488881740516272,0.7117884179491141,0.4373548782417797,3788,897,491,824,23.133333333333333,31.316666666666666,55.86666666666667,96.78333333333333
Taiwan Credit Card Default,R3_F5,3,5,AllFeatures,Cost2,7.020860740462319,23,29,0.0,1.0119716000044718,0.6031666666666666,0.3354938271604938,0.8266159695817491,0.5404482390608324,0.4772777167947311,0.6835321043212907,0.3046720871274174,0.7854328392125991,0.548473785967877,0.6683884687365715,0.43868831437603223,2532,2153,228,1087,39.68333333333333,43.483333333333334,54.88333333333333,73.88333333333334
Taiwan Credit Card Default,R3_F5,3,5,AllFeatures,Cost5,17.5521518511558,23,29,0.0,0.9657741999835707,0.37883333333333336,0.2549776513612353,0.9543726235741445,0.21728922091782285,0.4024370691037358,0.5858309222459837,0.18497424509704144,0.7835333217005978,0.5473523129102833,0.45538432542383855,0.4355158239020253,1018,3667,60,1255,62.11666666666667,63.11666666666667,66.11666666666666,71.11666666666666
Taiwan Credit Card Default,R3_F5,3,5,FrozenChi2Top75,Unweighted,1.0,18,24,0.12715079996269196,0.845504000026267,0.8198333333333333,0.6576819407008087,0.37110266159695815,0.9457844183564568,0.4744773942634905,0.6584435399767075,0.3982079838081642,0.7880123848054832,0.5513568358087383,0.5924382794426877,0.4394236114774521,4431,254,827,488,18.016666666666666,31.8,73.15,142.06666666666666
Taiwan Credit Card Default,R3_F5,3,5,FrozenChi2Top75,Balanced,3.5104303702311594,18,24,0.12715079996269196,0.9140076999901794,0.7678333333333334,0.47758620689655173,0.6319391634980989,0.8059765208110993,0.5440261865793781,0.718957842154599,0.3992351310408908,0.7879429130263644,0.5486776590611729,0.7136722835871336,0.4394098145119729,3776,909,484,831,23.216666666666665,31.283333333333335,55.483333333333334,95.81666666666666
Taiwan Credit Card Default,R3_F5,3,5,FrozenChi2Top75,Cost2,7.020860740462319,18,24,0.12715079996269196,1.061996900010854,0.5991666666666666,0.33414485696895924,0.834980988593156,0.5329775880469584,0.4772875461856118,0.6839792883200572,0.30582846366158106,0.7853789498886098,0.548080303832479,0.6671028056944786,0.4394390316153406,2497,2188,217,1098,40.083333333333336,43.7,54.55,72.63333333333334
Taiwan Credit Card Default,R3_F5,3,5,FrozenChi2Top75,Cost5,17.5521518511558,18,24,0.12715079996269196,1.0676792000303976,0.37416666666666665,0.2540322580645161,0.9581749049429658,0.2102454642475987,0.401593625498008,0.5842101845952823,0.18405803498342754,0.7845611956287967,0.5471463222704379,0.44883396453491864,0.4423729157451781,985,3700,55,1260,62.583333333333336,63.5,66.25,70.83333333333333
Taiwan Credit Card Default,R4_F1,4,1,AllFeatures,Unweighted,1.0,23,29,0.0,0.9439956999849528,0.8246082027342447,0.7011494252873564,0.3663663663663664,0.9554222031718816,0.4812623274161736,0.660894284769124,0.41760973237218196,0.7872589423971763,0.5718378725666694,0.5916371868990578,0.44374035415612784,4458,208,844,488,17.539179726575526,31.610536845615204,73.82460820273424,144.18139379793266
Taiwan Credit Card Default,R4_F1,4,1,AllFeatures,Balanced,3.52526395173454,23,29,0.0,0.9660262999823317,0.7672557519173058,0.481941309255079,0.6411411411411412,0.8032576082297471,0.5502577319587629,0.7221993746854442,0.40485611433491925,0.7873118778873172,0.5704846715445108,0.7176360495200362,0.4462223689613317,3748,918,478,854,23.274424808269423,31.24374791597199,55.151717239079694,94.99833277759254
Taiwan Credit Card Default,R4_F1,4,1,AllFeatures,Cost2,7.05052790346908,23,29,0.0,1.144741099968087,0.6060353451150383,0.34094415303918546,0.8295795795795796,0.5422203171881698,0.483271375464684,0.6858999483838747,0.31008149263189294,0.7864941130586223,0.5676493582524115,0.6706824157322661,0.4453496574156668,2530,2136,227,1105,39.39646548849617,43.18106035345115,54.534844948316106,73.45781927309103
Taiwan Credit Card Default,R4_F1,4,1,AllFeatures,Cost5,17.6263197586727,23,29,0.0,1.1509061999968253,0.3729576525508503,0.2559774964838256,0.9564564564564565,0.20638662666095156,0.4038674908860358,0.5814215415587041,0.1800931127508327,0.7855465838749165,0.5693720444497571,0.4442969970595518,0.43989424486638373,963,3703,58,1274,62.70423474491497,63.67122374124708,66.57219073024342,71.40713571190396
Taiwan Credit Card Default,R4_F1,4,1,FrozenChi2Top75,Unweighted,1.0,18,24,0.13687239994760603,0.8415792000014335,0.8244414804934979,0.7007194244604317,0.3656156156156156,0.9554222031718816,0.48051307350764677,0.6605189093937487,0.41689574235996313,0.7832739780071543,0.5707120517435131,0.5910306903922293,0.4339883175073917,4458,208,845,487,17.555851950650215,31.64388129376459,73.90796932310771,144.34811603867956
Taiwan Credit Card Default,R4_F1,4,1,FrozenChi2Top75,Balanced,3.52526395173454,18,24,0.13687239994760603,0.8456748999888077,0.7650883627875958,0.47806267806267805,0.6298798798798799,0.8036862408915559,0.5435698088759313,0.7167830603857179,0.3960999084939283,0.7846924560651523,0.5709297519544478,0.7114954623002774,0.4400725200125115,3750,916,493,839,23.491163721240415,31.710570190063354,56.368789596532174,97.46582194064688
Taiwan Credit Card Default,R4_F1,4,1,FrozenChi2Top75,Cost2,7.05052790346908,18,24,0.13687239994760603,0.8351755000185221,0.5896965655218406,0.33124065769805683,0.8318318318318318,0.5205743677668239,0.47380799657900363,0.6762030997993278,0.29491803636469205,0.7850140914596551,0.5731244243486149,0.6580504007628708,0.4354627881203106,2429,2237,224,1108,41.03034344781594,44.76492164054685,55.96865621873958,74.64154718239413
Taiwan Credit Card Default,R4_F1,4,1,FrozenChi2Top75,Cost5,17.6263197586727,18,24,0.13687239994760603,0.8318732000188902,0.363621207069023,0.2528346926596379,0.9542042042042042,0.19502786112301757,0.3997483881113383,0.5746160326636108,0.16839243291077582,0.7835413102772726,0.5694369015680958,0.43138892547275365,0.43515482906824526,910,3756,61,1271,63.6378792930977,64.65488496165389,67.70590196732245,72.79093031010336
Taiwan Credit Card Default,R4_F2,4,2,AllFeatures,Unweighted,1.0,23,29,0.0,0.9126706999959424,0.8237254248583805,0.672883787661406,0.3610469591993841,0.9515203061875399,0.46993987975951906,0.656283632693462,0.4017690470324003,0.789230155779884,0.5612352321858743,0.5861258509616157,0.44584124558432153,4475,228,830,469,17.627457514161947,31.45618127290903,72.94235254915029,142.0859713428857
Taiwan Credit Card Default,R4_F2,4,2,AllFeatures,Balanced,3.496533633127225,23,29,0.0,0.9715317000518553,0.7634121959346885,0.4658385093167702,0.6351039260969977,0.7988517967254943,0.5374592833876222,0.7169778614112461,0.39183812685335534,0.789623906382459,0.5606923410250946,0.7122878017136066,0.44167703218606313,3757,946,474,825,23.658780406531157,31.556147950683105,55.248250583138955,94.7350883038987
Taiwan Credit Card Default,R4_F2,4,2,AllFeatures,Cost2,6.99306726625445,23,29,0.0,0.9678373000351712,0.599133622125958,0.33099236641221375,0.8344880677444187,0.5341271528811397,0.4739833843463052,0.6843076103127792,0.3048716966263388,0.7892813081653774,0.5603903055680333,0.6676246967702812,0.4366341435707508,2512,2191,215,1084,40.0866377874042,43.668777074308565,54.41519493502166,72.32589136954348
Taiwan Credit Card Default,R4_F2,4,2,AllFeatures,Cost5,17.482668165636127,23,29,0.0,0.9628693000413477,0.36987670776407866,0.2506527415143603,0.9607390300230947,0.20667658941101424,0.39757884676648614,0.5837078097170545,0.18334925894740844,0.7864788121908657,0.5563526405275687,0.4456032608040691,0.436053870909712,972,3731,51,1248,63.01232922359213,63.862045984671774,66.4111962679107,70.6597800733089
Taiwan Credit Card Default,R4_F2,4,2,FrozenChi2Top75,Unweighted,1.0,18,24,0.1256656000041403,0.825777999998536,0.8245584805064978,0.6772334293948127,0.36181678214010776,0.9523708271316181,0.47165077772202707,0.657093804635863,0.4046093608687083,0.7894759327617034,0.5613662395383098,0.5870125621116424,0.4462447356010945,4479,224,829,470,17.544151949350216,31.356214595134954,72.79240253248918,141.85271576141287
Taiwan Credit Card Default,R4_F2,4,2,FrozenChi2Top75,Balanced,3.496533633127225,18,24,0.1256656000041403,0.9000621000304818,0.7642452515828058,0.467525195968645,0.642802155504234,0.7977886455453965,0.5413290113452188,0.7202954005248152,0.3968592085576231,0.7883767703022182,0.5572253462375587,0.7161146982106876,0.44914855422079203,3752,951,464,835,23.575474841719426,31.306231256247916,54.49850049983339,93.15228257247584
Taiwan Credit Card Default,R4_F2,4,2,FrozenChi2Top75,Cost2,6.99306726625445,18,24,0.1256656000041403,0.8465003999881446,0.5898033988670444,0.3264697105341689,0.8421862971516552,0.5200935573038487,0.47053763440860213,0.6811399272277519,0.3004306045581865,0.789276070161103,0.5584244240239109,0.6618275207319204,0.44476401726773584,2446,2257,205,1094,41.019660113295565,44.435188270576475,54.68177274241919,71.75941352882373
Taiwan Credit Card Default,R4_F2,4,2,FrozenChi2Top75,Cost5,17.482668165636127,18,24,0.1256656000041403,0.8341861999942921,0.36721092969010327,0.24924744130042142,0.9561200923787528,0.20455028705081862,0.3954154727793696,0.5803351897147857,0.1762362927706656,0.7855516854342723,0.5583235426515774,0.44223821561589305,0.4377331423426024,962,3741,57,1242,63.27890703098967,64.22859046984338,67.07764078640453,71.82605798067311
