source_feature,group_score,transformed_columns,source_rank,source_normalized_score,selector,run_id,repeat,fold
personal_status_sex,0.48750000000000004,4.0,13.0,0.368421052631579,RF,R4_F1,4,1
people_liable,0.4666666666666667,1.0,14.0,0.3157894736842105,RF,R4_F1,4,1
job,0.43333333333333335,4.0,15.0,0.26315789473684215,RF,R4_F1,4,1
housing,0.3833333333333333,3.0,16.0,0.21052631578947367,RF,R4_F1,4,1
savings,0.37666666666666665,5.0,17.0,0.1578947368421053,RF,R4_F1,4,1
purpose,0.3066666666666667,10.0,18.0,0.10526315789473684,RF,R4_F1,4,1
other_debtors,0.2611111111111111,3.0,19.0,0.052631578947368474,RF,R4_F1,4,1
foreign_worker,0.07500000000000001,2.0,20.0,0.0,RF,R4_F1,4,1
foreign_worker,0.8416666666666667,2.0,1.0,1.0,RFE,R4_F1,4,1
amount,0.7416666666666667,1.0,2.0,0.9473684210526316,RFE,R4_F1,4,1
status,0.73125,4.0,3.0,0.8947368421052632,RFE,R4_F1,4,1
credit_history,0.6416666666666667,5.0,4.5,0.8157894736842105,RFE,R4_F1,4,1
purpose,0.6416666666666667,10.0,4.5,0.8157894736842105,RFE,R4_F1,4,1
savings,0.6216666666666667,5.0,6.0,0.736842105263158,RFE,R4_F1,4,1
other_debtors,0.6083333333333333,3.0,7.0,0.6842105263157895,RFE,R4_F1,4,1
duration,0.5416666666666667,1.0,9.0,0.5789473684210527,RFE,R4_F1,4,1
installment_rate,0.5416666666666667,1.0,9.0,0.5789473684210527,RFE,R4_F1,4,1
number_credits,0.5416666666666667,1.0,9.0,0.5789473684210527,RFE,R4_F1,4,1
other_installment_plans,0.47500000000000003,3.0,11.0,0.4736842105263158,RFE,R4_F1,4,1
housing,0.4749999999999999,3.0,12.0,0.42105263157894735,RFE,R4_F1,4,1
age,0.44166666666666665,1.0,13.0,0.368421052631579,RFE,R4_F1,4,1
telephone,0.3416666666666666,2.0,14.0,0.3157894736842105,RFE,R4_F1,4,1
employment_duration,0.32166666666666666,5.0,15.0,0.26315789473684215,RFE,R4_F1,4,1
personal_status_sex,0.2666666666666667,4.0,16.0,0.21052631578947367,RFE,R4_F1,4,1
job,0.26666666666666666,4.0,17.5,0.13157894736842102,RFE,R4_F1,4,1
property,0.26666666666666666,4.0,17.5,0.13157894736842102,RFE,R4_F1,4,1
people_liable,0.14166666666666672,1.0,19.0,0.052631578947368474,RFE,R4_F1,4,1
present_residence,0.04166666666666663,1.0,20.0,0.0,RFE,R4_F1,4,1
age,0.47894736842105257,,11.0,0.4736842105263158,EqualConsensus,R4_F1,4,1
amount,0.9052631578947368,,1.0,1.0,EqualConsensus,R4_F1,4,1
credit_history,0.7105263157894737,,4.0,0.8421052631578947,EqualConsensus,R4_F1,4,1
duration,0.8421052631578949,,3.0,0.8947368421052632,EqualConsensus,R4_F1,4,1
employment_duration,0.42105263157894746,,13.0,0.368421052631579,EqualConsensus,R4_F1,4,1
foreign_worker,0.5789473684210525,,5.0,0.7894736842105263,EqualConsensus,R4_F1,4,1
housing,0.5263157894736842,,8.0,0.631578947368421,EqualConsensus,R4_F1,4,1
installment_rate,0.5210526315789473,,9.0,0.5789473684210527,EqualConsensus,R4_F1,4,1
job,0.14210526315789473,,19.0,0.052631578947368474,EqualConsensus,R4_F1,4,1
number_credits,0.4578947368421053,,12.0,0.42105263157894735,EqualConsensus,R4_F1,4,1
other_debtors,0.41052631578947374,,14.0,0.3157894736842105,EqualConsensus,R4_F1,4,1
other_installment_plans,0.5368421052631579,,7.0,0.6842105263157895,EqualConsensus,R4_F1,4,1
people_liable,0.13157894736842107,,20.0,0.0,EqualConsensus,R4_F1,4,1
personal_status_sex,0.2736842105263158,,18.0,0.10526315789473684,EqualConsensus,R4_F1,4,1
present_residence,0.368421052631579,,17.0,0.1578947368421053,EqualConsensus,R4_F1,4,1
property,0.3736842105263158,,16.0,0.21052631578947367,EqualConsensus,R4_F1,4,1
purpose,0.5105263157894737,,10.0,0.5263157894736843,EqualConsensus,R4_F1,4,1
savings,0.5578947368421053,,6.0,0.736842105263158,EqualConsensus,R4_F1,4,1
status,0.8736842105263157,,2.0,0.9473684210526316,EqualConsensus,R4_F1,4,1
telephone,0.37894736842105264,,15.0,0.26315789473684215,EqualConsensus,R4_F1,4,1
status,0.8125,4.0,1.0,1.0,Chi2,R4_F2,4,2
savings,0.7433333333333334,5.0,2.0,0.9473684210526316,Chi2,R4_F2,4,2
duration,0.7,1.0,3.0,0.8947368421052632,Chi2,R4_F2,4,2
housing,0.6777777777777777,3.0,4.0,0.8421052631578947,Chi2,R4_F2,4,2
credit_history,0.6633333333333333,5.0,5.0,0.7894736842105263,Chi2,R4_F2,4,2
amount,0.5833333333333333,1.0,6.0,0.736842105263158,Chi2,R4_F2,4,2
other_installment_plans,0.5333333333333333,3.0,7.0,0.6842105263157895,Chi2,R4_F2,4,2
installment_rate,0.5,1.0,8.0,0.631578947368421,Chi2,R4_F2,4,2
employment_duration,0.4966666666666667,5.0,9.0,0.5789473684210527,Chi2,R4_F2,4,2
foreign_worker,0.475,2.0,10.0,0.5263157894736843,Chi2,R4_F2,4,2
purpose,0.4716666666666667,10.0,11.0,0.4736842105263158,Chi2,R4_F2,4,2
property,0.44999999999999996,4.0,12.0,0.42105263157894735,Chi2,R4_F2,4,2
other_debtors,0.4000000000000001,3.0,13.0,0.368421052631579,Chi2,R4_F2,4,2
personal_status_sex,0.3833333333333333,4.0,14.0,0.3157894736842105,Chi2,R4_F2,4,2
age,0.30000000000000004,1.0,15.0,0.26315789473684215,Chi2,R4_F2,4,2
number_credits,0.2666666666666667,1.0,16.0,0.21052631578947367,Chi2,R4_F2,4,2
telephone,0.25,2.0,17.0,0.1578947368421053,Chi2,R4_F2,4,2
job,0.20416666666666666,4.0,18.0,0.10526315789473684,Chi2,R4_F2,4,2
people_liable,0.15000000000000002,1.0,19.0,0.052631578947368474,Chi2,R4_F2,4,2
present_residence,0.08333333333333337,1.0,20.0,0.0,Chi2,R4_F2,4,2
present_residence,0.9833333333333333,1.0,1.0,1.0,MI,R4_F2,4,2
duration,0.9666666666666667,1.0,2.0,0.9473684210526316,MI,R4_F2,4,2
amount,0.9333333333333333,1.0,3.0,0.8947368421052632,MI,R4_F2,4,2
installment_rate,0.8833333333333333,1.0,4.0,0.8421052631578947,MI,R4_F2,4,2
age,0.7833333333333333,1.0,5.0,0.7894736842105263,MI,R4_F2,4,2
status,0.7583333333333333,4.0,6.0,0.736842105263158,MI,R4_F2,4,2
savings,0.6833333333333333,5.0,7.0,0.6842105263157895,MI,R4_F2,4,2
foreign_worker,0.675,2.0,8.0,0.631578947368421,MI,R4_F2,4,2
housing,0.65,3.0,9.0,0.5789473684210527,MI,R4_F2,4,2
credit_history,0.5700000000000001,5.0,10.0,0.5263157894736843,MI,R4_F2,4,2
other_installment_plans,0.48333333333333334,3.0,11.0,0.4736842105263158,MI,R4_F2,4,2
property,0.43333333333333335,4.0,12.0,0.42105263157894735,MI,R4_F2,4,2
employment_duration,0.42000000000000004,5.0,13.0,0.368421052631579,MI,R4_F2,4,2
purpose,0.40499999999999997,10.0,14.0,0.3157894736842105,MI,R4_F2,4,2
personal_status_sex,0.37083333333333335,4.0,15.0,0.26315789473684215,MI,R4_F2,4,2
other_debtors,0.3499999999999999,3.0,16.0,0.21052631578947367,MI,R4_F2,4,2
telephone,0.275,2.0,17.0,0.1578947368421053,MI,R4_F2,4,2
job,0.22916666666666669,4.0,18.0,0.10526315789473684,MI,R4_F2,4,2
number_credits,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R4_F2,4,2
people_liable,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R4_F2,4,2
installment_rate,0.7666666666666666,1.0,1.0,1.0,L1,R4_F2,4,2
amount,0.7,1.0,2.0,0.9473684210526316,L1,R4_F2,4,2
duration,0.6833333333333333,1.0,3.0,0.8947368421052632,L1,R4_F2,4,2
savings,0.655,5.0,4.0,0.8421052631578947,L1,R4_F2,4,2
credit_history,0.6416666666666667,5.0,5.0,0.7894736842105263,L1,R4_F2,4,2
status,0.61875,4.0,6.0,0.736842105263158,L1,R4_F2,4,2
age,0.5833333333333333,1.0,7.0,0.6842105263157895,L1,R4_F2,4,2
foreign_worker,0.5625,2.0,8.0,0.631578947368421,L1,R4_F2,4,2
purpose,0.5208333333333333,10.0,9.0,0.5789473684210527,L1,R4_F2,4,2
other_installment_plans,0.5027777777777778,3.0,10.0,0.5263157894736843,L1,R4_F2,4,2
people_liable,0.5,1.0,11.0,0.4736842105263158,L1,R4_F2,4,2
employment_duration,0.475,5.0,12.0,0.42105263157894735,L1,R4_F2,4,2
personal_status_sex,0.47291666666666665,4.0,13.0,0.368421052631579,L1,R4_F2,4,2
housing,0.4361111111111111,3.0,14.0,0.3157894736842105,L1,R4_F2,4,2
number_credits,0.43333333333333335,1.0,15.0,0.26315789473684215,L1,R4_F2,4,2
other_debtors,0.4166666666666667,3.0,16.0,0.21052631578947367,L1,R4_F2,4,2
telephone,0.37916666666666665,2.0,17.0,0.1578947368421053,L1,R4_F2,4,2
property,0.37083333333333335,4.0,18.0,0.10526315789473684,L1,R4_F2,4,2
present_residence,0.33333333333333337,1.0,19.0,0.052631578947368474,L1,R4_F2,4,2
job,0.15833333333333333,4.0,20.0,0.0,L1,R4_F2,4,2
amount,1.0,1.0,1.0,1.0,RF,R4_F2,4,2
duration,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R4_F2,4,2
age,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R4_F2,4,2
installment_rate,0.9333333333333333,1.0,4.0,0.8421052631578947,RF,R4_F2,4,2
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R4_F2,4,2
number_credits,0.8333333333333334,1.0,6.0,0.736842105263158,RF,R4_F2,4,2
status,0.7291666666666666,4.0,7.0,0.6842105263157895,RF,R4_F2,4,2
property,0.675,4.0,8.0,0.631578947368421,RF,R4_F2,4,2
other_installment_plans,0.5499999999999999,3.0,9.0,0.5789473684210527,RF,R4_F2,4,2
telephone,0.5416666666666666,2.0,10.0,0.5263157894736843,RF,R4_F2,4,2
employment_duration,0.5266666666666666,5.0,11.0,0.4736842105263158,RF,R4_F2,4,2
housing,0.48888888888888893,3.0,12.0,0.42105263157894735,RF,R4_F2,4,2
job,0.4708333333333333,4.0,13.0,0.368421052631579,RF,R4_F2,4,2
credit_history,0.4666666666666667,5.0,14.0,0.3157894736842105,RF,R4_F2,4,2
people_liable,0.44999999999999996,1.0,15.0,0.26315789473684215,RF,R4_F2,4,2
personal_status_sex,0.44166666666666665,4.0,16.0,0.21052631578947367,RF,R4_F2,4,2
savings,0.42666666666666664,5.0,17.0,0.1578947368421053,RF,R4_F2,4,2
purpose,0.28833333333333333,10.0,18.0,0.10526315789473684,RF,R4_F2,4,2
other_debtors,0.2777777777777778,3.0,19.0,0.052631578947368474,RF,R4_F2,4,2
foreign_worker,0.07500000000000001,2.0,20.0,0.0,RF,R4_F2,4,2
foreign_worker,0.7416666666666667,2.0,1.0,1.0,RFE,R4_F2,4,2
purpose,0.6716666666666666,10.0,2.0,0.9473684210526316,RFE,R4_F2,4,2
credit_history,0.6416666666666667,5.0,3.0,0.8947368421052632,RFE,R4_F2,4,2
amount,0.6416666666666666,1.0,5.0,0.7894736842105263,RFE,R4_F2,4,2
duration,0.6416666666666666,1.0,5.0,0.7894736842105263,RFE,R4_F2,4,2
installment_rate,0.6416666666666666,1.0,5.0,0.7894736842105263,RFE,R4_F2,4,2
status,0.63125,4.0,7.0,0.6842105263157895,RFE,R4_F2,4,2
savings,0.6216666666666667,5.0,8.0,0.631578947368421,RFE,R4_F2,4,2
housing,0.5750000000000001,3.0,9.0,0.5789473684210527,RFE,R4_F2,4,2
other_debtors,0.5083333333333333,3.0,10.0,0.5263157894736843,RFE,R4_F2,4,2
other_installment_plans,0.47500000000000003,3.0,11.0,0.4736842105263158,RFE,R4_F2,4,2
property,0.4666666666666667,4.0,12.0,0.42105263157894735,RFE,R4_F2,4,2
personal_status_sex,0.3666666666666667,4.0,13.0,0.368421052631579,RFE,R4_F2,4,2
telephone,0.34166666666666673,2.0,14.0,0.3157894736842105,RFE,R4_F2,4,2
age,0.3416666666666667,1.0,15.0,0.26315789473684215,RFE,R4_F2,4,2
employment_duration,0.32166666666666666,5.0,16.0,0.21052631578947367,RFE,R4_F2,4,2
people_liable,0.2416666666666667,1.0,17.0,0.1578947368421053,RFE,R4_F2,4,2
number_credits,0.14166666666666672,1.0,18.0,0.10526315789473684,RFE,R4_F2,4,2
job,0.11666666666666667,4.0,19.0,0.052631578947368474,RFE,R4_F2,4,2
present_residence,0.04166666666666663,1.0,20.0,0.0,RFE,R4_F2,4,2
age,0.5789473684210527,,7.0,0.6842105263157895,EqualConsensus,R4_F2,4,2
amount,0.873684210526316,,2.0,0.9473684210526316,EqualConsensus,R4_F2,4,2
credit_history,0.6631578947368422,,5.0,0.7894736842105263,EqualConsensus,R4_F2,4,2
duration,0.8947368421052632,,1.0,1.0,EqualConsensus,R4_F2,4,2
employment_duration,0.41052631578947363,,12.0,0.42105263157894735,EqualConsensus,R4_F2,4,2
foreign_worker,0.5578947368421053,,8.0,0.631578947368421,EqualConsensus,R4_F2,4,2
housing,0.5473684210526316,,10.0,0.5263157894736843,EqualConsensus,R4_F2,4,2
installment_rate,0.8210526315789475,,3.0,0.8947368421052632,EqualConsensus,R4_F2,4,2
job,0.12631578947368421,,20.0,0.0,EqualConsensus,R4_F2,4,2
number_credits,0.26842105263157895,,17.0,0.1578947368421053,EqualConsensus,R4_F2,4,2
other_debtors,0.27368421052631586,,16.0,0.21052631578947367,EqualConsensus,R4_F2,4,2
other_installment_plans,0.5473684210526317,,9.0,0.5789473684210527,EqualConsensus,R4_F2,4,2
people_liable,0.19473684210526318,,19.0,0.052631578947368474,EqualConsensus,R4_F2,4,2
personal_status_sex,0.30526315789473685,,15.0,0.26315789473684215,EqualConsensus,R4_F2,4,2
present_residence,0.368421052631579,,14.0,0.3157894736842105,EqualConsensus,R4_F2,4,2
property,0.4,,13.0,0.368421052631579,EqualConsensus,R4_F2,4,2
purpose,0.48421052631578954,,11.0,0.4736842105263158,EqualConsensus,R4_F2,4,2
savings,0.6526315789473685,,6.0,0.736842105263158,EqualConsensus,R4_F2,4,2
status,0.7684210526315789,,4.0,0.8421052631578947,EqualConsensus,R4_F2,4,2
telephone,0.26315789473684215,,18.0,0.10526315789473684,EqualConsensus,R4_F2,4,2
status,0.8458333333333333,4.0,1.0,1.0,Chi2,R4_F3,4,3
duration,0.7166666666666667,1.0,2.0,0.9473684210526316,Chi2,R4_F3,4,3
other_installment_plans,0.6944444444444443,3.0,3.0,0.8947368421052632,Chi2,R4_F3,4,3
savings,0.6866666666666668,5.0,4.0,0.8421052631578947,Chi2,R4_F3,4,3
housing,0.6444444444444444,3.0,5.0,0.7894736842105263,Chi2,R4_F3,4,3
credit_history,0.6166666666666667,5.0,6.0,0.736842105263158,Chi2,R4_F3,4,3
property,0.5666666666666667,4.0,7.0,0.6842105263157895,Chi2,R4_F3,4,3
amount,0.4833333333333333,1.0,8.0,0.631578947368421,Chi2,R4_F3,4,3
employment_duration,0.4766666666666667,5.0,9.0,0.5789473684210527,Chi2,R4_F3,4,3
foreign_worker,0.47500000000000003,2.0,10.0,0.5263157894736843,Chi2,R4_F3,4,3
purpose,0.44000000000000006,10.0,11.0,0.4736842105263158,Chi2,R4_F3,4,3
personal_status_sex,0.41666666666666663,4.0,12.0,0.42105263157894735,Chi2,R4_F3,4,3
other_debtors,0.37777777777777777,3.0,13.0,0.368421052631579,Chi2,R4_F3,4,3
age,0.3666666666666667,1.0,14.0,0.3157894736842105,Chi2,R4_F3,4,3
people_liable,0.31666666666666665,1.0,15.0,0.26315789473684215,Chi2,R4_F3,4,3
installment_rate,0.30000000000000004,1.0,16.0,0.21052631578947367,Chi2,R4_F3,4,3
telephone,0.23333333333333334,2.0,17.0,0.1578947368421053,Chi2,R4_F3,4,3
number_credits,0.23333333333333328,1.0,18.0,0.10526315789473684,Chi2,R4_F3,4,3
job,0.21666666666666667,4.0,19.0,0.052631578947368474,Chi2,R4_F3,4,3
present_residence,0.033333333333333326,1.0,20.0,0.0,Chi2,R4_F3,4,3
duration,0.9666666666666667,1.0,1.0,1.0,MI,R4_F3,4,3
age,0.95,1.0,2.0,0.9473684210526316,MI,R4_F3,4,3
number_credits,0.9166666666666666,1.0,3.0,0.8947368421052632,MI,R4_F3,4,3
amount,0.9,1.0,4.0,0.8421052631578947,MI,R4_F3,4,3
status,0.8,4.0,5.0,0.7894736842105263,MI,R4_F3,4,3
foreign_worker,0.6916666666666667,2.0,6.0,0.736842105263158,MI,R4_F3,4,3
other_installment_plans,0.6666666666666666,3.0,7.0,0.6842105263157895,MI,R4_F3,4,3
people_liable,0.65,1.0,8.0,0.631578947368421,MI,R4_F3,4,3
savings,0.6266666666666667,5.0,9.0,0.5789473684210527,MI,R4_F3,4,3
housing,0.611111111111111,3.0,10.0,0.5263157894736843,MI,R4_F3,4,3
credit_history,0.5733333333333334,5.0,11.0,0.4736842105263158,MI,R4_F3,4,3
property,0.5125,4.0,12.0,0.42105263157894735,MI,R4_F3,4,3
personal_status_sex,0.4041666666666667,4.0,13.0,0.368421052631579,MI,R4_F3,4,3
employment_duration,0.39666666666666667,5.0,14.0,0.3157894736842105,MI,R4_F3,4,3
purpose,0.36333333333333334,10.0,15.0,0.26315789473684215,MI,R4_F3,4,3
other_debtors,0.35000000000000003,3.0,16.0,0.21052631578947367,MI,R4_F3,4,3
telephone,0.29166666666666663,2.0,17.0,0.1578947368421053,MI,R4_F3,4,3
job,0.19166666666666668,4.0,18.0,0.10526315789473684,MI,R4_F3,4,3
installment_rate,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R4_F3,4,3
present_residence,0.008333333333333304,1.0,19.5,0.02631578947368418,MI,R4_F3,4,3
status,0.775,4.0,1.0,1.0,L1,R4_F3,4,3
duration,0.75,1.0,2.0,0.9473684210526316,L1,R4_F3,4,3
foreign_worker,0.6666666666666666,2.0,3.0,0.8947368421052632,L1,R4_F3,4,3
installment_rate,0.65,1.0,4.5,0.8157894736842105,L1,R4_F3,4,3
savings,0.65,5.0,4.5,0.8157894736842105,L1,R4_F3,4,3
credit_history,0.6233333333333333,5.0,6.0,0.736842105263158,L1,R4_F3,4,3
other_debtors,0.6,3.0,7.0,0.6842105263157895,L1,R4_F3,4,3
amount,0.5666666666666667,1.0,8.0,0.631578947368421,L1,R4_F3,4,3
other_installment_plans,0.5166666666666667,3.0,9.0,0.5789473684210527,L1,R4_F3,4,3
housing,0.48888888888888893,3.0,10.0,0.5263157894736843,L1,R4_F3,4,3
property,0.4791666666666667,4.0,11.0,0.4736842105263158,L1,R4_F3,4,3
purpose,0.47333333333333333,10.0,12.0,0.42105263157894735,L1,R4_F3,4,3
age,0.4666666666666667,1.0,13.0,0.368421052631579,L1,R4_F3,4,3
number_credits,0.43333333333333335,1.0,14.0,0.3157894736842105,L1,R4_F3,4,3
employment_duration,0.4,5.0,15.0,0.26315789473684215,L1,R4_F3,4,3
telephone,0.38333333333333336,2.0,16.0,0.21052631578947367,L1,R4_F3,4,3
present_residence,0.3833333333333333,1.0,17.0,0.1578947368421053,L1,R4_F3,4,3
personal_status_sex,0.325,4.0,18.0,0.10526315789473684,L1,R4_F3,4,3
people_liable,0.31666666666666665,1.0,19.0,0.052631578947368474,L1,R4_F3,4,3
job,0.15000000000000002,4.0,20.0,0.0,L1,R4_F3,4,3
amount,1.0,1.0,1.0,1.0,RF,R4_F3,4,3
age,0.9833333333333333,1.0,2.0,0.9473684210526316,RF,R4_F3,4,3
duration,0.9666666666666667,1.0,3.0,0.8947368421052632,RF,R4_F3,4,3
installment_rate,0.9166666666666666,1.0,4.0,0.8421052631578947,RF,R4_F3,4,3
present_residence,0.9,1.0,5.0,0.7894736842105263,RF,R4_F3,4,3
number_credits,0.8166666666666667,1.0,6.0,0.736842105263158,RF,R4_F3,4,3
status,0.7333333333333334,4.0,7.0,0.6842105263157895,RF,R4_F3,4,3
property,0.6333333333333333,4.0,8.0,0.631578947368421,RF,R4_F3,4,3
telephone,0.6083333333333334,2.0,9.0,0.5789473684210527,RF,R4_F3,4,3
credit_history,0.5433333333333333,5.0,10.0,0.5263157894736843,RF,R4_F3,4,3
other_installment_plans,0.5222222222222223,3.0,11.0,0.4736842105263158,RF,R4_F3,4,3
employment_duration,0.5133333333333333,5.0,12.0,0.42105263157894735,RF,R4_F3,4,3
personal_status_sex,0.475,4.0,13.0,0.368421052631579,RF,R4_F3,4,3
savings,0.4533333333333333,5.0,14.0,0.3157894736842105,RF,R4_F3,4,3
job,0.4166666666666667,4.0,15.0,0.26315789473684215,RF,R4_F3,4,3
housing,0.3833333333333333,3.0,16.0,0.21052631578947367,RF,R4_F3,4,3
people_liable,0.31666666666666665,1.0,17.0,0.1578947368421053,RF,R4_F3,4,3
purpose,0.31500000000000006,10.0,18.0,0.10526315789473684,RF,R4_F3,4,3
other_debtors,0.25555555555555554,3.0,19.0,0.052631578947368474,RF,R4_F3,4,3
foreign_worker,0.08333333333333331,2.0,20.0,0.0,RF,R4_F3,4,3
status,0.83125,4.0,1.0,1.0,RFE,R4_F3,4,3
duration,0.7416666666666667,1.0,2.5,0.9210526315789473,RFE,R4_F3,4,3
foreign_worker,0.7416666666666667,2.0,2.5,0.9210526315789473,RFE,R4_F3,4,3
credit_history,0.6416666666666667,5.0,4.5,0.8157894736842105,RFE,R4_F3,4,3
savings,0.6416666666666667,5.0,4.5,0.8157894736842105,RFE,R4_F3,4,3
other_debtors,0.6083333333333333,3.0,6.0,0.736842105263158,RFE,R4_F3,4,3
installment_rate,0.5416666666666667,1.0,7.5,0.6578947368421053,RFE,R4_F3,4,3
purpose,0.5416666666666667,10.0,7.5,0.6578947368421053,RFE,R4_F3,4,3
housing,0.5416666666666666,3.0,9.0,0.5789473684210527,RFE,R4_F3,4,3
amount,0.44166666666666665,1.0,10.5,0.5,RFE,R4_F3,4,3
property,0.44166666666666665,4.0,10.5,0.5,RFE,R4_F3,4,3
other_installment_plans,0.4083333333333334,3.0,12.0,0.42105263157894735,RFE,R4_F3,4,3
age,0.3416666666666667,1.0,14.5,0.2894736842105263,RFE,R4_F3,4,3
employment_duration,0.3416666666666667,5.0,14.5,0.2894736842105263,RFE,R4_F3,4,3
number_credits,0.3416666666666667,1.0,14.5,0.2894736842105263,RFE,R4_F3,4,3
personal_status_sex,0.3416666666666667,4.0,14.5,0.2894736842105263,RFE,R4_F3,4,3
job,0.2916666666666667,4.0,17.5,0.13157894736842102,RFE,R4_F3,4,3
telephone,0.2916666666666667,2.0,17.5,0.13157894736842102,RFE,R4_F3,4,3
present_residence,0.14166666666666672,1.0,19.0,0.052631578947368474,RFE,R4_F3,4,3
people_liable,0.04166666666666663,1.0,20.0,0.0,RFE,R4_F3,4,3
age,0.5736842105263158,,8.0,0.631578947368421,EqualConsensus,R4_F3,4,3
amount,0.7210526315789474,,3.0,0.8947368421052632,EqualConsensus,R4_F3,4,3
credit_history,0.6578947368421053,,5.0,0.7894736842105263,EqualConsensus,R4_F3,4,3
duration,0.9421052631578949,,1.0,1.0,EqualConsensus,R4_F3,4,3
employment_duration,0.3736842105263158,,15.0,0.26315789473684215,EqualConsensus,R4_F3,4,3
foreign_worker,0.6157894736842106,,6.0,0.736842105263158,EqualConsensus,R4_F3,4,3
housing,0.5263157894736843,,10.0,0.5263157894736843,EqualConsensus,R4_F3,4,3
installment_rate,0.5105263157894736,,11.0,0.4736842105263158,EqualConsensus,R4_F3,4,3
job,0.1105263157894737,,20.0,0.0,EqualConsensus,R4_F3,4,3
number_credits,0.46842105263157896,,12.0,0.42105263157894735,EqualConsensus,R4_F3,4,3
other_debtors,0.41052631578947374,,13.0,0.368421052631579,EqualConsensus,R4_F3,4,3
other_installment_plans,0.6105263157894737,,7.0,0.6842105263157895,EqualConsensus,R4_F3,4,3
people_liable,0.2210526315789474,,18.0,0.10526315789473684,EqualConsensus,R4_F3,4,3
personal_status_sex,0.31052631578947365,,16.0,0.21052631578947367,EqualConsensus,R4_F3,4,3
present_residence,0.20526315789473687,,19.0,0.052631578947368474,EqualConsensus,R4_F3,4,3
property,0.5421052631578946,,9.0,0.5789473684210527,EqualConsensus,R4_F3,4,3
purpose,0.38421052631578945,,14.0,0.3157894736842105,EqualConsensus,R4_F3,4,3
savings,0.6736842105263159,,4.0,0.8421052631578947,EqualConsensus,R4_F3,4,3
status,0.8947368421052632,,2.0,0.9473684210526316,EqualConsensus,R4_F3,4,3
telephone,0.2473684210526316,,17.0,0.1578947368421053,EqualConsensus,R4_F3,4,3
status,0.8375,4.0,1.0,1.0,Chi2,R4_F4,4,4
duration,0.7,1.0,2.0,0.9473684210526316,Chi2,R4_F4,4,4
other_installment_plans,0.65,3.0,3.5,0.868421052631579,Chi2,R4_F4,4,4
savings,0.65,5.0,3.5,0.868421052631579,Chi2,R4_F4,4,4
housing,0.6444444444444444,3.0,5.0,0.7894736842105263,Chi2,R4_F4,4,4
credit_history,0.6366666666666667,5.0,6.0,0.736842105263158,Chi2,R4_F4,4,4
personal_status_sex,0.5708333333333333,4.0,7.5,0.6578947368421053,Chi2,R4_F4,4,4
property,0.5708333333333333,4.0,7.5,0.6578947368421053,Chi2,R4_F4,4,4
amount,0.5333333333333333,1.0,9.0,0.5789473684210527,Chi2,R4_F4,4,4
employment_duration,0.5133333333333333,5.0,10.0,0.5263157894736843,Chi2,R4_F4,4,4
purpose,0.465,10.0,11.0,0.4736842105263158,Chi2,R4_F4,4,4
installment_rate,0.3833333333333333,1.0,12.0,0.42105263157894735,Chi2,R4_F4,4,4
foreign_worker,0.3666666666666667,2.0,13.0,0.368421052631579,Chi2,R4_F4,4,4
age,0.30000000000000004,1.0,14.0,0.3157894736842105,Chi2,R4_F4,4,4
other_debtors,0.29444444444444445,3.0,15.0,0.26315789473684215,Chi2,R4_F4,4,4
telephone,0.2583333333333333,2.0,16.0,0.21052631578947367,Chi2,R4_F4,4,4
number_credits,0.21666666666666667,1.0,17.0,0.1578947368421053,Chi2,R4_F4,4,4
job,0.16666666666666666,4.0,18.0,0.10526315789473684,Chi2,R4_F4,4,4
people_liable,0.08333333333333337,1.0,19.0,0.052631578947368474,Chi2,R4_F4,4,4
present_residence,0.033333333333333326,1.0,20.0,0.0,Chi2,R4_F4,4,4
amount,0.9666666666666667,1.0,1.0,1.0,MI,R4_F4,4,4
duration,0.95,1.0,2.0,0.9473684210526316,MI,R4_F4,4,4
