dataset,run_id,repeat,fold,selector,subset,subset_fraction,selected_source_features,selected_transformed_features,feature_reduction_pct,selector_runtime_seconds_for_fold,xgb_runtime_seconds,accuracy,precision_adverse,recall_adverse,specificity,f1_adverse,balanced_accuracy,mcc,roc_auc,pr_auc,gmean,ks_statistic,tn,fp,fn,tp,baseline_roc_auc,baseline_pr_auc,baseline_recall_adverse,baseline_f1_adverse,baseline_balanced_accuracy,baseline_mcc,baseline_gmean,baseline_ks_statistic,delta_roc_auc,delta_pr_auc,delta_recall_adverse,delta_f1_adverse,delta_balanced_accuracy,delta_mcc,delta_gmean,delta_ks_statistic
German Credit,R1_F3,1,3,MI,Top75,0.75,15,46,25.0,0.8892788999946788,0.30471490003401414,0.72,0.5813953488372093,0.3968253968253968,0.8686131386861314,0.4716981132075472,0.6327192677557641,0.3001307385239292,0.7466110531803962,0.6160233867575454,0.5871011441369175,0.4197659599119453,119,18,38,25,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.03487429034874301,-0.053866197994443366,-0.0793650793650793,-0.07876060238878313,-0.046981809755532344,-0.0965781752812711,-0.06141793030889675,-0.025373653110879357
German Credit,R1_F3,1,3,L1,Top25,0.25,5,8,75.0,0.8892788999946788,0.24335400003474206,0.74,0.6571428571428571,0.36507936507936506,0.9124087591240876,0.46938775510204084,0.6387440621017263,0.33923368121476793,0.7327076816127911,0.5656330428115421,0.5771495564183283,0.3902212953307844,125,12,40,23,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.048777661916348136,-0.10425654194044665,-0.11111111111111105,-0.08107096049428947,-0.0409570154095702,-0.05747523259043236,-0.07136951802748592,-0.05491831769204025
German Credit,R1_F3,1,3,L1,Top50,0.5,10,30,50.0,0.8892788999946788,0.27632349997293204,0.755,0.6944444444444444,0.3968253968253968,0.9197080291970803,0.5050505050505051,0.6582667130112385,0.3827163025984504,0.753794461823659,0.6411819748994011,0.604122093330177,0.4172170084578844,126,11,38,25,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.027690881705480286,-0.02870760985258769,-0.0793650793650793,-0.04540821054582522,-0.02143436450005798,-0.013992611206749883,-0.04439698111563728,-0.02792260456494028
German Credit,R1_F3,1,3,L1,Top75,0.75,15,48,25.0,0.8892788999946788,0.3043867999804206,0.725,0.5952380952380952,0.3968253968253968,0.8759124087591241,0.47619047619047616,0.6363689027922604,0.3110446325912536,0.761904761904762,0.6189991011987218,0.5895627949507403,0.4223149113660063,120,17,38,25,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.019580581624377258,-0.050890483553266974,-0.0793650793650793,-0.07426823940585414,-0.043332174719036054,-0.0856642812139467,-0.05895627949507398,-0.02282470165681838
German Credit,R1_F3,1,3,RF,Top25,0.25,5,5,75.0,0.8892788999946788,0.2288172000553459,0.695,0.5227272727272727,0.36507936507936506,0.8467153284671532,0.42990654205607476,0.6058973467732591,0.23749638072418197,0.6371799328003708,0.4314615950167461,0.5559840775775458,0.2473641524736415,116,21,40,23,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.14430541072876846,-0.2384279897352427,-0.11111111111111105,-0.12055217354025555,-0.07380373073803737,-0.15921253308101832,-0.0925349968682685,-0.19777546054918319
German Credit,R1_F3,1,3,RF,Top50,0.5,10,24,50.0,0.8892788999946788,0.27653549995739013,0.735,0.6086956521739131,0.4444444444444444,0.8686131386861314,0.5137614678899083,0.656528791565288,0.34555367024553557,0.7327076816127911,0.5937591773539178,0.6213294487311082,0.35720078785772214,119,18,35,28,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.048777661916348136,-0.07613040739807098,-0.03174603174603169,-0.03669724770642202,-0.02317228594600851,-0.05115524355966472,-0.027189625714706067,-0.08793882516510254
German Credit,R1_F3,1,3,RF,Top75,0.75,15,39,25.0,0.8892788999946788,0.29973800003062934,0.745,0.6153846153846154,0.5079365079365079,0.8540145985401459,0.5565217391304348,0.6809755532383269,0.3833080475724694,0.75669099756691,0.638498486891182,0.6586237111653971,0.43656586722280155,117,20,31,32,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.02479434596222918,-0.03139109786080674,0.0317460317460318,0.006063023534104484,0.001274475727030433,-0.013400866232730901,0.010104636719582838,-0.008573745800023125
German Credit,R1_F3,1,3,RFE,Top25,0.25,5,20,75.0,0.8892788999946788,0.2702310000313446,0.755,0.6521739130434783,0.47619047619047616,0.8832116788321168,0.5504587155963303,0.6797010775112965,0.39670891380520035,0.7602247711736764,0.597325017149805,0.6485190744458142,0.49530761209593327,121,16,33,30,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.02126057235546286,-0.07256456760218377,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.05016799907310859
German Credit,R1_F3,1,3,RFE,Top50,0.5,10,36,50.0,0.8892788999946788,0.28327950002858415,0.735,0.625,0.3968253968253968,0.8905109489051095,0.4854368932038835,0.6436681728652531,0.33368073658899045,0.746147607461476,0.6420921214814357,0.594455516146188,0.408063955509211,122,15,38,25,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.03533773606766322,-0.027797463270553102,-0.0793650793650793,-0.0650218223924468,-0.03603290464604336,-0.06302817721620985,-0.05406355829962628,-0.03707565751361369
German Credit,R1_F3,1,3,RFE,Top75,0.75,15,51,25.0,0.8892788999946788,0.32505640003364533,0.76,0.6744186046511628,0.4603174603174603,0.8978102189781022,0.5471698113207547,0.6790638396477813,0.4049341391433719,0.7717529834318155,0.6485358758031702,0.6428667979037826,0.4476885644768856,123,14,34,29,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.0097323600973237,-0.021353708948818606,-0.015873015873015817,-0.0032889042755755993,-0.0006372378635152165,0.008225225338171605,-0.005652276542031598,0.0025489514540609215
German Credit,R1_F3,1,3,EqualConsensus,Top25,0.25,5,8,75.0,0.8892788999946788,0.3171132000279613,0.74,0.6571428571428571,0.36507936507936506,0.9124087591240876,0.46938775510204084,0.6387440621017263,0.33923368121476793,0.7327076816127911,0.5656330428115421,0.5771495564183283,0.3902212953307844,125,12,40,23,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.048777661916348136,-0.10425654194044665,-0.11111111111111105,-0.08107096049428947,-0.0409570154095702,-0.05747523259043236,-0.07136951802748592,-0.05491831769204025
German Credit,R1_F3,1,3,EqualConsensus,Top50,0.5,10,31,50.0,0.8892788999946788,0.2921766000217758,0.73,0.6,0.42857142857142855,0.8686131386861314,0.5,0.64859228362878,0.3305861883975671,0.7469586374695864,0.6218688855941902,0.6101334064961759,0.3686710694009964,119,18,36,27,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.03452670605955288,-0.04802069915779861,-0.04761904761904756,-0.050458715596330306,-0.031108793882516528,-0.0661227254076332,-0.03838566794963838,-0.07646854362182826
German Credit,R1_F3,1,3,EqualConsensus,Top75,0.75,15,50,25.0,0.8892788999946788,0.3697744999662973,0.74,0.6341463414634146,0.4126984126984127,0.8905109489051095,0.5,0.651604680801761,0.3488853021111804,0.7537944618236588,0.6318142691792454,0.6062280553584566,0.4343645000579307,122,15,37,26,0.7814853435291392,0.6698895847519888,0.4761904761904761,0.5504587155963303,0.6797010775112965,0.3967089138052003,0.6485190744458142,0.4451396130228247,-0.027690881705480397,-0.03807531557274335,-0.06349206349206343,-0.050458715596330306,-0.028096396709535454,-0.047823611694019885,-0.04229101908735766,-0.010775112964893974
German Credit,R1_F4,1,4,Chi2,Top25,0.25,5,18,75.0,1.0058778999955393,0.24959399999352172,0.7,0.6,0.35294117647058826,0.8787878787878788,0.4444444444444444,0.6158645276292335,0.27443021509848686,0.7265485739750446,0.5839044572538385,0.5569204860727307,0.38636363636363635,116,16,44,24,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.04773841354723718,-0.10328496369937468,-0.04411764705882343,-0.06984126984126982,-0.044786096256684504,-0.11754550791328894,-0.04886710840710706,-0.034759358288770026
German Credit,R1_F4,1,4,Chi2,Top50,0.5,10,33,50.0,1.0058778999955393,0.3123382999910973,0.73,0.6590909090909091,0.4264705882352941,0.8863636363636364,0.5178571428571429,0.6564171122994652,0.35773962226167527,0.7335115864527628,0.6087968622160315,0.6148235693191781,0.36987522281639923,117,15,39,29,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.040775401069518935,-0.07839255873718176,0.029411764705882415,0.0035714285714286698,-0.004233511586452798,-0.03423610075010053,0.009035974839340377,-0.05124777183600715
German Credit,R1_F4,1,4,Chi2,Top75,0.75,15,53,25.0,1.0058778999955393,0.3470703000202775,0.75,0.7142857142857143,0.4411764705882353,0.9090909090909091,0.5454545454545454,0.6751336898395721,0.4073689529040217,0.767602495543672,0.664960658157006,0.6333004963811236,0.4215686274509804,120,12,38,30,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.006684491978609763,-0.022228762796207224,0.044117647058823595,0.03116883116883118,0.014483065953654117,0.015393229892245897,0.027512901901285858,0.00044563279857401383
German Credit,R1_F4,1,4,MI,Top25,0.25,5,8,75.0,1.0058778999955393,0.2588559999712743,0.725,0.6511627906976745,0.4117647058823529,0.8863636363636364,0.5045045045045045,0.6490641711229946,0.3437641892091006,0.7230392156862745,0.6370589162722523,0.6041301697747643,0.38458110516934046,117,15,40,28,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.05124777183600726,-0.05013050468096092,0.014705882352941235,-0.009781209781209776,-0.01158645276292336,-0.04821153380267518,-0.0016574247050734625,-0.036541889483065915
German Credit,R1_F4,1,4,MI,Top50,0.5,10,27,50.0,1.0058778999955393,0.36326670000562444,0.735,0.6744186046511628,0.4264705882352941,0.8939393939393939,0.5225225225225225,0.660204991087344,0.36945658003190335,0.7336229946524064,0.6096637027083918,0.6174454301232098,0.38814616755793224,118,14,39,29,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.04066399286987532,-0.07752571824482146,0.029411764705882415,0.00823680823680828,-0.00044563279857401383,-0.022519142979872453,0.011657835643372083,-0.03297682709447414
German Credit,R1_F4,1,4,MI,Top75,0.75,15,42,25.0,1.0058778999955393,0.30136109999148175,0.69,0.56,0.4117647058823529,0.8333333333333334,0.4745762711864407,0.6225490196078431,0.26813322217994795,0.7347370766488414,0.6184595060882047,0.5857791861290061,0.38235294117647056,110,22,40,28,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.0395499108734404,-0.06872991486500857,0.014705882352941235,-0.039709443099273545,-0.03810160427807485,-0.12384250083182785,-0.02000840835083162,-0.03877005347593582
German Credit,R1_F4,1,4,L1,Top25,0.25,5,12,75.0,1.0058778999955393,0.2803569000097923,0.735,0.6666666666666666,0.4411764705882353,0.8863636363636364,0.5309734513274337,0.6637700534759359,0.3715641479590447,0.7482174688057041,0.6264468323948188,0.6253341352818212,0.393048128342246,117,15,38,30,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.0260695187165777,-0.06074258855839443,0.044117647058823595,0.01668773704171944,0.003119429590017875,-0.020411575052731112,0.01954654080198348,-0.028074866310160373
German Credit,R1_F4,1,4,L1,Top50,0.5,10,26,50.0,1.0058778999955393,0.3161911999923177,0.745,0.660377358490566,0.5147058823529411,0.8636363636363636,0.5785123966942148,0.6891711229946524,0.40609688428054863,0.7329545454545454,0.615917850827332,0.6667223684394727,0.4139928698752228,114,18,33,35,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.04133244206773634,-0.07127157012588126,0.11764705882352944,0.0642266824085006,0.028520499108734443,0.01412116126877283,0.06093477395963498,-0.007130124777183555
German Credit,R1_F4,1,4,L1,Top75,0.75,15,50,25.0,1.0058778999955393,0.3551741000264883,0.73,0.675,0.39705882352941174,0.9015151515151515,0.5,0.6492869875222816,0.3535927771461273,0.7632575757575759,0.6630574272038052,0.5982930264130992,0.4171122994652407,119,13,41,27,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.011029411764705843,-0.024131993749408,5.551115123125783e-17,-0.014285714285714235,-0.011363636363636354,-0.0383829458656485,-0.007494568066738538,-0.00401069518716568
German Credit,R1_F4,1,4,RF,Top25,0.25,5,5,75.0,1.0058778999955393,0.2661904999986291,0.675,0.5428571428571428,0.27941176470588236,0.8787878787878788,0.36893203883495146,0.5790998217468806,0.1972290705727364,0.6150846702317291,0.49693041935742915,0.495523634163155,0.17468805704099832,116,16,49,19,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.15920231729055268,-0.19025900159578407,-0.11764705882352933,-0.14535367545076278,-0.08155080213903743,-0.1947466524390394,-0.11026396031668279,-0.24643493761140806
German Credit,R1_F4,1,4,RF,Top50,0.5,10,21,50.0,1.0058778999955393,0.2866119999671355,0.735,0.6829268292682927,0.4117647058823529,0.9015151515151515,0.5137614678899083,0.6566399286987522,0.36760668783985695,0.748440285204991,0.6356458148225193,0.6092717958449424,0.4032976827094474,119,13,40,28,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.025846702317290804,-0.051543606130693975,0.014705882352941235,-0.0005242463958059496,-0.004010695187165791,-0.02436903517191885,0.0034842013651046333,-0.017825311942959
German Credit,R1_F4,1,4,RF,Top75,0.75,15,40,25.0,1.0058778999955393,0.3420549999573268,0.705,0.5918367346938775,0.4264705882352941,0.8484848484848485,0.49572649572649574,0.6374777183600713,0.30284277688239614,0.7369652406417113,0.6319916579899206,0.6015428766447724,0.36631016042780745,112,20,39,29,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.03732174688057044,-0.055197762963292596,0.029411764705882415,-0.018559218559218493,-0.02317290552584672,-0.08913294612937966,-0.004244717835065415,-0.05481283422459893
German Credit,R1_F4,1,4,RFE,Top25,0.25,5,15,75.0,1.0058778999955393,0.2658122000284493,0.7,0.6176470588235294,0.3088235294117647,0.9015151515151515,0.4117647058823529,0.6051693404634582,0.2652571294391313,0.7469919786096257,0.5819072716217393,0.5276448530110863,0.3961675579322639,119,13,47,21,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.027295008912656016,-0.10528214933147395,-0.08823529411764697,-0.10252100840336131,-0.05548128342245984,-0.12671859357264448,-0.07814274146875144,-0.0249554367201425
German Credit,R1_F4,1,4,RFE,Top50,0.5,10,33,50.0,1.0058778999955393,0.32826669997302815,0.765,0.7560975609756098,0.45588235294117646,0.9242424242424242,0.5688073394495413,0.6900623885918004,0.4460433922153599,0.7720588235294118,0.6813390645034739,0.6491115551672866,0.47147950089126556,122,10,37,31,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.002228163992869958,-0.005850356449739302,0.058823529411764774,0.05452162516382708,0.02941176470588236,0.05406766920358408,0.043323960687448815,0.05035650623885918
German Credit,R1_F4,1,4,RFE,Top75,0.75,15,51,25.0,1.0058778999955393,0.3489954999531619,0.755,0.7021276595744681,0.4852941176470588,0.8939393939393939,0.5739130434782609,0.6896167557932263,0.42369514256597135,0.7612522281639929,0.6652222772747453,0.6586528140164322,0.4206773618538325,118,14,35,33,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.013034759358288905,-0.02196714367846797,0.08823529411764713,0.05962732919254665,0.028966131907308346,0.03171941955419555,0.0528652195365944,-0.0004456327985739028
German Credit,R1_F4,1,4,EqualConsensus,Top25,0.25,5,14,75.0,1.0058778999955393,0.26301599998259917,0.74,0.7,0.4117647058823529,0.9090909090909091,0.5185185185185185,0.660427807486631,0.37998029782867415,0.7562388591800356,0.6332844814324351,0.6118264057738428,0.42245989304812837,120,12,40,28,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.018048128342246117,-0.05390493952077813,0.014705882352941235,0.004232804232804255,-0.00022281639928700692,-0.011995425183101649,0.006038811294005075,0.001336898395721986
German Credit,R1_F4,1,4,EqualConsensus,Top50,0.5,10,33,50.0,1.0058778999955393,0.3221161999972537,0.73,0.6590909090909091,0.4264705882352941,0.8863636363636364,0.5178571428571429,0.6564171122994652,0.35773962226167527,0.7335115864527628,0.6087968622160315,0.6148235693191781,0.36987522281639923,117,15,39,29,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.040775401069518935,-0.07839255873718176,0.029411764705882415,0.0035714285714286698,-0.004233511586452798,-0.03423610075010053,0.009035974839340377,-0.05124777183600715
German Credit,R1_F4,1,4,EqualConsensus,Top75,0.75,15,50,25.0,1.0058778999955393,0.34863490000134334,0.73,0.675,0.39705882352941174,0.9015151515151515,0.5,0.6492869875222816,0.3535927771461273,0.7632575757575759,0.6630574272038052,0.5982930264130992,0.4171122994652407,119,13,41,27,0.7742869875222818,0.6871894209532132,0.3970588235294117,0.5142857142857142,0.660650623885918,0.3919757230117758,0.6057875944798378,0.4211229946524064,-0.011029411764705843,-0.024131993749408,5.551115123125783e-17,-0.014285714285714235,-0.011363636363636354,-0.0383829458656485,-0.007494568066738538,-0.00401069518716568
German Credit,R1_F5,1,5,Chi2,Top25,0.25,5,16,75.0,0.9206699999631383,0.21776229998795316,0.715,0.47619047619047616,0.5555555555555556,0.773972602739726,0.5128205128205128,0.6647640791476408,0.3149454080305429,0.7389015728056824,0.5202752670045179,0.6557322466524335,0.37037037037037035,113,33,24,30,0.7954084221207509,0.5809594924991544,0.5370370370370371,0.5471698113207547,0.6897513952308474,0.3841101220961904,0.6726331184415121,0.5086250634195839,-0.05650684931506855,-0.06068422549463648,0.01851851851851849,-0.03434929850024193,-0.02498731608320659,-0.0691647140656475,-0.01690087178907862,-0.13825469304921356
